filename,file,lineno,function,ncalls,tottime_s,cumtime_s,tottime_%,cumtime_%_vs_total_tottime,group
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,1553,_cb_normalized_dimen_verifier,758,0.0001821,0.0003642,0.000295675,0.00059135,other
c:\Users\asus\miniconda3\envs\evcs\Lib\enum.py,enum.py,688,__call__,284,0.0002536,0.0003635,0.000411769,0.000590213,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,1496,__init__,46,6.42E-05,0.0003473,0.000104241,0.00056391,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,1007,_create_objects_for_deepcopy,59,0.0001768,0.0003452,0.000287069,0.0005605,other
c:\Users\asus\miniconda3\envs\evcs\Lib\enum.py,enum.py,1470,__contains__,502,0.0002978,0.0003427,0.000483537,0.000556441,membership checks
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,460,__init__,4,1.61E-05,0.0003411,2.61E-05,0.000553843,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,652,__new__,305,0.0002609,0.0003382,0.000423622,0.000549134,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1460,setLevel,4,6.90E-06,0.0003374,1.12E-05,0.000547835,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,1128,<listcomp>,1,3.24E-05,0.000336,5.26E-05,0.000545562,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,751,_construct_from_rule_using_setitem,6,4.60E-05,0.0003328,7.47E-05,0.000540366,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,681,construct,4,0.0001239,0.0003295,0.000201176,0.000535008,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\dtypes\cast.py,cast.py,123,maybe_convert_platform,7,0.0002381,0.0003281,0.000386602,0.000532735,other
c:\Users\asus\miniconda3\envs\evcs\Lib\logging\__init__.py,__init__.py,1415,_clear_cache,4,0.0002563,0.0003278,0.000416153,0.000532247,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,2589,_mul_native_var,672,0.0002535,0.0003246,0.000411607,0.000527052,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,303,_process_domain_and_bounds,132,0.0002071,0.0003236,0.000336267,0.000525428,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,2024,_add_linear_other,360,0.000143,0.0003154,0.000232188,0.000512114,other
c:\Users\asus\miniconda3\envs\evcs\Lib\threading.py,threading.py,1168,ident,479,0.0003153,0.0003153,0.000511951,0.000511951,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,598,<listcomp>,59,0.0001202,0.0003136,0.000195168,0.000509191,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\objective.py,objective.py,287,__init__,4,2.31E-05,0.0003005,3.75E-05,0.000487921,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,724,__init__,2156,0.0002991,0.0002991,0.000485647,0.000485647,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,1523,_component_data_itervalues,269,0.0001313,0.0002923,0.000213191,0.000474606,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,2435,_signature_from_callable,10,6.67E-05,0.0002915,0.000108301,0.000473307,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,227,value,61,5.26E-05,0.0002853,8.54E-05,0.00046324,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,586,__new__,61,0.0001322,0.0002843,0.000214653,0.000461617,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,2136,__new__,244,0.0002208,0.0002833,0.000358512,0.000459993,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,254,_enter_context,12,1.97E-05,0.0002833,3.20E-05,0.000459993,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,917,__init__,2,5.00E-06,0.0002832,8.12E-06,0.000459831,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,392,is_indexed,370,0.0002803,0.0002803,0.000455122,0.000455122,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,89,<listcomp>,336,0.0002365,0.0002784,0.000384004,0.000452037,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,595,__init__,2,1.94E-05,0.0002782,3.15E-05,0.000451712,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2121,create_block_manager_from_column_arrays,1,1.02E-05,0.0002771,1.66E-05,0.000449926,other
~,~,0,<method 'update' of 'dict' objects>,1064,0.0002585,0.0002659,0.000419725,0.000431741,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,763,_strip_indentation,92,0.0001096,0.0002585,0.000177957,0.000419725,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,1347,__len__,916,0.0001966,0.0002559,0.000319219,0.000415504,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numvalue.py,numvalue.py,131,is_constant,1778,0.000251,0.0002527,0.000407548,0.000410308,other
c:\Users\asus\miniconda3\envs\evcs\Lib\random.py,random.py,367,choice,59,9.90E-05,0.0002458,0.000160746,0.000399104,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,2521,__init__,8,2.23E-05,0.000243,3.62E-05,0.000394558,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1758,_add_native_monomial,268,0.000134,0.0002419,0.000217575,0.000392772,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,2522,_neg_monomial,100,8.35E-05,0.0002406,0.000135579,0.000390661,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\tee.py,tee.py,491,__init__,4,3.64E-05,0.000234,5.91E-05,0.000379945,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\log.py,log.py,362,__enter__,2,1.55E-05,0.0002331,2.52E-05,0.000378483,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\bunch.py,bunch.py,118,__getattr__,236,0.0002311,0.0002311,0.000375236,0.000375236,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,2309,__init__,2,9.70E-06,0.0002269,1.57E-05,0.000368417,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,19,_rehash_keys,118,9.27E-05,0.0002264,0.000150517,0.000367605,other
c:\Users\asus\miniconda3\envs\evcs\Lib\inspect.py,inspect.py,2331,_signature_from_function,10,8.91E-05,0.0002197,0.000144671,0.000356726,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1172,__init__,460,0.0001836,0.0002183,0.000298111,0.000354453,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\log.py,log.py,383,__exit__,2,1.59E-05,0.0002169,2.58E-05,0.00035218,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,304,__init__,34,9.01E-05,0.0002125,0.000146295,0.000345035,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\scripts\destruction_reconstruction.py,destruction_reconstruction.py,32,log,59,0.0001782,0.0002077,0.000289343,0.000337242,your code (other)
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,601,<lambda>,177,7.05E-05,0.0002072,0.000114471,0.00033643,your code (other)
~,~,0,<built-in method builtins.min>,252,0.0001185,0.0002003,0.000192408,0.000325226,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,476,__new__,185,0.0001467,0.0002003,0.000238196,0.000325226,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\model.py,model.py,56,<genexpr>,264,6.98E-05,0.0001997,0.000113334,0.000324252,your code (other)
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,669,<listcomp>,91,0.0001979,0.0001979,0.000321329,0.000321329,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,323,__new__,183,0.0001525,0.0001943,0.000247614,0.000315484,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,54,__init__,2,1.39E-05,0.0001905,2.26E-05,0.000309314,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,39,__init__,1,1.85E-05,0.0001895,3.00E-05,0.00030769,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,1782,_consolidate_inplace,1,1.54E-05,0.0001876,2.50E-05,0.000304605,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\solvers\highs.py,highs.py,752,get_primals,1,9.01E-05,0.0001808,0.000146295,0.000293564,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,2113,__init__,2,2.97E-05,0.0001783,4.82E-05,0.000289505,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,209,__call__,143,0.0001225,0.0001725,0.000198903,0.000280088,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\set.py,set.py,2213,__init__,8,9.71E-05,0.0001715,0.000157661,0.000278464,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\PyomoModel.py,PyomoModel.py,170,__setstate__,59,0.0001381,0.0001691,0.000224232,0.000274567,pyomo internals
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,741,_setitem_when_not_present,44,2.80E-05,0.0001657,4.55E-05,0.000269046,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,396,is_reference,366,0.0001623,0.0001623,0.000263526,0.000263526,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\indexes\base.py,base.py,475,__new__,1,3.78E-05,0.0001593,6.14E-05,0.000258655,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\indexed_component.py,indexed_component.py,1164,__init__,16,2.22E-05,0.0001584,3.60E-05,0.000257193,other
~,~,0,<method 'clear' of 'dict' objects>,1384,0.0001573,0.0001573,0.000255407,0.000255407,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\repn\standard_repn.py,standard_repn.py,45,isclose_const,92,0.0001017,0.0001567,0.00016513,0.000254433,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\multithread.py,multithread.py,35,__setattr__,118,0.0001103,0.0001563,0.000179094,0.000253784,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\utils\collect_vars_and_named_exprs.py,collect_vars_and_named_exprs.py,17,__init__,266,0.0001534,0.0001534,0.000249075,0.000249075,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,348,__init__,6,5.15E-05,0.0001527,8.36E-05,0.000247938,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\block.py,block.py,2099,__new__,61,0.00011,0.0001521,0.000178607,0.000246964,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1922,_add_var_var,186,7.24E-05,0.0001521,0.000117556,0.000246964,other
~,~,0,<method 'values' of 'dict' objects>,1628,0.0001518,0.0001518,0.000246477,0.000246477,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,1014,__init__,2,1.08E-05,0.0001506,1.75E-05,0.000244529,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\constraint.py,constraint.py,161,__init__,530,0.0001489,0.0001489,0.000241768,0.000241768,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pandas\core\internals\managers.py,managers.py,2259,_consolidate,1,1.10E-05,0.0001469,1.79E-05,0.000238521,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numvalue.py,numvalue.py,286,as_numeric,267,0.0001096,0.0001463,0.000177957,0.000237547,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\numeric_expr.py,numeric_expr.py,1830,_add_param_native,265,0.0001007,0.0001457,0.000163506,0.000236572,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\config.py,config.py,2429,__setitem__,47,3.89E-05,0.0001448,6.32E-05,0.000235111,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\highspy\highs.py,highs.py,1195,__internal_callback,18,5.13E-05,0.0001422,8.33E-05,0.00023089,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\repn\standard_repn.py,standard_repn.py,72,__init__,266,0.0001412,0.0001412,0.000229266,0.000229266,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,534,compute_station_load,2,7.23E-05,0.0001411,0.000117393,0.000229103,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\expr\base.py,base.py,308,is_potentially_variable,1550,0.0001391,0.0001391,0.000225856,0.000225856,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\contrib\appsi\base.py,base.py,169,__init__,2,9.30E-06,0.000138,1.51E-05,0.00022407,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,121,copy,264,0.0001154,0.0001379,0.000187374,0.000223908,other
<frozen os>,<frozen os>,1025,fdopen,6,2.35E-05,0.0001373,3.82E-05,0.000222933,other
~,~,0,<slot wrapper '__init__' of 'object' objects>,1,0.000134,0.000134,0.000217575,0.000217575,other
<frozen _collections_abc>,<frozen _collections_abc>,859,__iter__,133,4.68E-05,0.0001289,7.60E-05,0.000209294,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,501,is_potentially_variable,1802,0.0001288,0.0001288,0.000209132,0.000209132,other
c:\Users\asus\miniconda3\envs\evcs\Lib\copyreg.py,copyreg.py,104,__newobj__,177,9.70E-05,0.0001286,0.000157498,0.000208807,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\numpy\_core\getlimits.py,getlimits.py,494,__new__,92,7.52E-05,0.0001258,0.000122102,0.000204261,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\param.py,param.py,784,_validate_value,44,1.79E-05,0.0001256,2.91E-05,0.000203936,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,638,<listcomp>,59,0.0001254,0.0001254,0.000203611,0.000203611,your code (other)
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\model.py,model.py,67,limit_rule,2,2.80E-06,0.0001242,4.55E-06,0.000201663,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\common\collections\component_set.py,component_set.py,35,<dictcomp>,59,8.56E-05,0.0001234,0.000138988,0.000200364,other
C:\Users\asus\OneDrive\EV-projects\evcs-projects\src\evcs\methods.py,methods.py,331,<listcomp>,20,5.30E-05,0.0001227,8.61E-05,0.000199227,your code (other)
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\var.py,var.py,409,fixed,1155,0.0001203,0.0001203,0.000195331,0.000195331,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,789,parent_component,355,0.0001189,0.0001189,0.000193057,0.000193057,other
c:\Users\asus\miniconda3\envs\evcs\Lib\site-packages\pyomo\core\base\component.py,component.py,795,parent_block,274,0.0001188,0.0001188,0.000192895,0.000192895,other
~,~,0,<built-in method nt.pipe>,4,0.0001163,0.0001163,0.000188836,0.000188836,other
