iteration,score,best,time,k_remove,destroy_mode
466,55.343494174008896,55.343494174008896,145.14695780002512,2,area
467,55.343494174008896,55.343494174008896,145.52544629992917,1,area
468,55.343494174008896,55.343494174008896,145.96962910005823,1,area
469,55.343494174008896,55.343494174008896,146.226963999914,1,area
470,54.01728370455484,55.343494174008896,146.52453950000927,2,area
471,55.343494174008896,55.343494174008896,146.9352660998702,2,area
472,55.343494174008896,55.343494174008896,147.33680489985272,2,area
473,55.343494174008896,55.343494174008896,147.71061389986426,2,area
474,55.343494174008896,55.343494174008896,148.05161829991266,2,area
475,55.343494174008896,55.343494174008896,148.3193111999426,2,area
476,50.9916365087996,55.343494174008896,148.59330719988793,2,area
477,50.9916365087996,55.343494174008896,148.91823640000075,2,area
478,55.343494174008896,55.343494174008896,149.38090349989943,2,area
479,55.343494174008896,55.343494174008896,149.70542629994452,2,area
480,55.343494174008896,55.343494174008896,149.99776489986107,1,area
481,55.343494174008896,55.343494174008896,150.29893409996293,1,area
482,55.343494174008896,55.343494174008896,150.60977300000377,1,area
483,55.343494174008896,55.343494174008896,150.9172954999376,2,area
484,55.343494174008896,55.343494174008896,151.22579140006565,1,area
485,55.343494174008896,55.343494174008896,151.7781563999597,2,area
486,55.343494174008896,55.343494174008896,152.1672596000135,2,area
487,55.343494174008896,55.343494174008896,152.7081685999874,1,area
488,54.01728370455484,55.343494174008896,153.35001210006885,2,area
489,53.55835755754417,55.343494174008896,153.64745709998533,1,area
490,55.343494174008896,55.343494174008896,154.01326510007493,1,area
491,55.343494174008896,55.343494174008896,154.26513660000637,1,area
492,55.343494174008896,55.343494174008896,154.73090670001693,1,area
493,55.343494174008896,55.343494174008896,155.04447979992256,1,area
494,53.55835755754417,55.343494174008896,155.3278391000349,2,area
495,55.343494174008896,55.343494174008896,155.77481979993172,1,area
496,55.343494174008896,55.343494174008896,156.06625989987515,1,area
497,55.343494174008896,55.343494174008896,156.32992019993253,2,area
498,55.343494174008896,55.343494174008896,156.6850844998844,1,area
499,55.343494174008896,55.343494174008896,157.0278300999198,1,area
500,55.343494174008896,55.343494174008896,157.29045980004594,1,area
501,55.343494174008896,55.343494174008896,157.5684154999908,1,area
502,55.343494174008896,55.343494174008896,158.04744130000472,1,area
503,55.343494174008896,55.343494174008896,158.68652740004472,1,area
504,55.343494174008896,55.343494174008896,159.0133587999735,2,area
505,53.55835755754417,55.343494174008896,159.2976498999633,2,area
506,55.343494174008896,55.343494174008896,159.8830641999375,1,area
507,54.01728370455484,55.343494174008896,160.16392520000227,2,area
508,55.343494174008896,55.343494174008896,160.5673590998631,2,area
509,54.01728370455484,55.343494174008896,160.88036999991164,1,area
510,55.343494174008896,55.343494174008896,161.1631012998987,1,area
511,55.343494174008896,55.343494174008896,161.84571000002325,1,area
512,55.343494174008896,55.343494174008896,162.18532739998773,1,area
513,55.343494174008896,55.343494174008896,162.43895590002649,2,area
514,55.343494174008896,55.343494174008896,162.68265879992396,1,area
515,50.9916365087996,55.343494174008896,162.92843790003099,2,area
516,55.343494174008896,55.343494174008896,163.3291056000162,1,area
517,53.55835755754417,55.343494174008896,163.57705129985698,2,area
518,55.343494174008896,55.343494174008896,163.98580899997614,2,area
519,54.01728370455484,55.343494174008896,164.29978449991904,1,area
520,55.343494174008896,55.343494174008896,164.54696019995026,2,area
521,55.343494174008896,55.343494174008896,164.85184959997423,1,area
522,53.55835755754417,55.343494174008896,165.17659149994142,2,area
523,53.55835755754417,55.343494174008896,165.45995549997315,2,area
524,55.343494174008896,55.343494174008896,165.79356250003912,2,area
525,55.343494174008896,55.343494174008896,166.08312009996735,1,area
526,55.343494174008896,55.343494174008896,166.32451359997503,1,area
527,55.343494174008896,55.343494174008896,166.66171650006436,2,area
528,55.343494174008896,55.343494174008896,166.9656559000723,2,area
529,55.343494174008896,55.343494174008896,167.3754819999449,2,area
530,55.343494174008896,55.343494174008896,167.67339559993707,1,area
531,55.343494174008896,55.343494174008896,167.9394711998757,1,area
532,55.343494174008896,55.343494174008896,168.38688779994845,1,area
533,55.343494174008896,55.343494174008896,168.68610089994036,2,area
534,55.343494174008896,55.343494174008896,169.1183452999685,2,area
535,55.343494174008896,55.343494174008896,169.36616169987246,2,area
536,55.343494174008896,55.343494174008896,169.75763850007206,2,area
537,55.343494174008896,55.343494174008896,170.03149689990096,1,area
538,54.01728370455484,55.343494174008896,170.2744001999963,2,area
539,55.343494174008896,55.343494174008896,170.52398200007156,1,area
540,55.343494174008896,55.343494174008896,170.7964013000019,1,area
541,55.343494174008896,55.343494174008896,171.0946189998649,2,area
542,55.343494174008896,55.343494174008896,171.3366811000742,2,area
543,55.343494174008896,55.343494174008896,171.62092239991762,2,area
544,55.343494174008896,55.343494174008896,171.94644950004295,2,area
545,55.343494174008896,55.343494174008896,172.41155530000106,2,area
546,54.01728370455484,55.343494174008896,172.67926139989868,2,area
547,55.343494174008896,55.343494174008896,172.93954199994914,2,area
548,55.343494174008896,55.343494174008896,173.23587059997953,1,area
549,53.55835755754417,55.343494174008896,173.61704949988052,2,area
550,54.01728370455484,55.343494174008896,173.94635499990545,2,area
551,50.9916365087996,55.343494174008896,174.1909161999356,1,area
552,55.343494174008896,55.343494174008896,174.4823400999885,2,area
553,50.9916365087996,55.343494174008896,174.7306133999955,1,area
554,55.343494174008896,55.343494174008896,175.06030820007436,1,area
555,55.343494174008896,55.343494174008896,175.44835829990916,2,area
556,55.343494174008896,55.343494174008896,175.69308479991741,1,area
557,55.343494174008896,55.343494174008896,176.08468179986812,2,area
558,55.343494174008896,55.343494174008896,176.36623349995352,2,area
559,55.343494174008896,55.343494174008896,176.61980649991892,1,area
560,55.343494174008896,55.343494174008896,176.89837120007724,1,area
561,54.01728370455484,55.343494174008896,177.14738329988904,2,area
562,55.343494174008896,55.343494174008896,177.5333656000439,1,area
563,55.343494174008896,55.343494174008896,177.8651499999687,2,area
564,55.343494174008896,55.343494174008896,178.19655869994313,2,area
565,55.343494174008896,55.343494174008896,178.51125569990836,2,area
566,55.343494174008896,55.343494174008896,178.78072030004114,1,area
567,55.343494174008896,55.343494174008896,179.05657879984938,1,area
568,55.343494174008896,55.343494174008896,179.34093900001608,1,area
569,55.343494174008896,55.343494174008896,179.6314644999802,2,area
570,55.343494174008896,55.343494174008896,179.9909397000447,2,area
571,55.343494174008896,55.343494174008896,180.28797309985384,2,area
572,55.343494174008896,55.343494174008896,180.63101630005985,2,area
573,50.9916365087996,55.343494174008896,180.8746815000195,1,area
574,55.343494174008896,55.343494174008896,181.22012969991192,2,area
575,50.9916365087996,55.343494174008896,181.52863359986804,2,area
576,55.343494174008896,55.343494174008896,181.80537660000846,2,area
577,55.343494174008896,55.343494174008896,182.15227239998057,1,area
578,53.55835755754417,55.343494174008896,182.50894159986638,1,area
579,55.343494174008896,55.343494174008896,182.92219719989225,1,area
580,55.343494174008896,55.343494174008896,183.2420321998652,2,area
581,55.343494174008896,55.343494174008896,183.63094870001078,1,area
582,55.343494174008896,55.343494174008896,183.96664709993638,1,area
583,53.55835755754417,55.343494174008896,184.25319269998,2,area
584,54.01728370455484,55.343494174008896,184.51097150007263,1,area
585,55.343494174008896,55.343494174008896,184.7875369999092,1,area
586,55.343494174008896,55.343494174008896,185.09696889994666,1,area
587,55.343494174008896,55.343494174008896,185.418932300061,1,area
588,55.343494174008896,55.343494174008896,185.7244883000385,1,area
589,55.343494174008896,55.343494174008896,186.07840269990265,2,area
590,55.343494174008896,55.343494174008896,186.38032060000114,1,area
591,55.343494174008896,55.343494174008896,186.73332750005648,1,area
592,55.343494174008896,55.343494174008896,187.0317033000756,1,area
593,54.01728370455484,55.343494174008896,187.31081150006503,2,area
594,54.01728370455484,55.343494174008896,187.56025910004973,2,area
595,55.343494174008896,55.343494174008896,187.92582620005123,1,area
596,55.343494174008896,55.343494174008896,188.28874360001646,1,area
597,52.035567602319276,55.343494174008896,188.58027000003494,1,area
598,55.343494174008896,55.343494174008896,188.86018099985085,1,area
599,55.343494174008896,55.343494174008896,189.14411380002275,2,area
600,55.343494174008896,55.343494174008896,189.43716029985808,1,area
601,54.01728370455484,55.343494174008896,189.91789210005663,2,area
602,55.343494174008896,55.343494174008896,190.21252260007896,1,area
603,54.01728370455484,55.343494174008896,190.49740540003404,2,area
604,55.343494174008896,55.343494174008896,190.7408217000775,1,area
605,53.55835755754417,55.343494174008896,191.08581489999779,2,area
606,55.343494174008896,55.343494174008896,191.36527889990248,1,area
607,55.343494174008896,55.343494174008896,191.66678009997122,1,area
608,54.01728370455484,55.343494174008896,192.0299503998831,2,area
609,55.343494174008896,55.343494174008896,192.4632419999689,2,area
610,55.343494174008896,55.343494174008896,192.70847299997695,2,area
611,55.343494174008896,55.343494174008896,193.0812335999217,1,area
612,53.55835755754417,55.343494174008896,193.3453925999347,2,area
613,54.01728370455484,55.343494174008896,193.70412570005283,2,area
614,53.55835755754417,55.343494174008896,194.02204079995863,1,area
615,55.343494174008896,55.343494174008896,194.29474040004425,1,area
616,55.343494174008896,55.343494174008896,194.58966100006364,1,area
617,55.343494174008896,55.343494174008896,194.94365749997087,1,area
618,55.343494174008896,55.343494174008896,195.2869450999424,2,area
619,55.343494174008896,55.343494174008896,195.586660400033,1,area
620,55.343494174008896,55.343494174008896,196.0552288000472,2,area
621,55.343494174008896,55.343494174008896,196.30821150005795,2,area
622,55.343494174008896,55.343494174008896,196.6228972999379,1,area
623,55.343494174008896,55.343494174008896,196.87382019986399,2,area
624,55.343494174008896,55.343494174008896,197.18814169988036,2,area
625,55.343494174008896,55.343494174008896,197.47181489993818,2,area
626,55.343494174008896,55.343494174008896,197.82450550002977,2,area
627,55.343494174008896,55.343494174008896,198.31685649999417,2,area
628,55.343494174008896,55.343494174008896,198.7240015999414,1,area
629,55.343494174008896,55.343494174008896,199.2975957999006,1,area
630,55.343494174008896,55.343494174008896,199.6084401998669,2,area
631,55.343494174008896,55.343494174008896,199.90281999995932,1,area
632,53.55835755754417,55.343494174008896,200.28251349995844,1,area
633,55.343494174008896,55.343494174008896,200.5457661000546,1,area
634,55.343494174008896,55.343494174008896,200.79902440006845,1,area
635,55.343494174008896,55.343494174008896,201.08711269986816,2,area
636,55.343494174008896,55.343494174008896,201.34257059986703,1,area
637,54.01728370455484,55.343494174008896,201.84548039990477,1,area
638,53.55835755754417,55.343494174008896,202.1350682999473,2,area
639,55.343494174008896,55.343494174008896,202.40299499989487,1,area
640,55.343494174008896,55.343494174008896,202.81927279988304,2,area
641,55.343494174008896,55.343494174008896,203.15393809997477,2,area
642,55.343494174008896,55.343494174008896,203.5040303999558,2,area
643,55.343494174008896,55.343494174008896,203.940080499975,1,area
644,54.01728370455484,55.343494174008896,204.31262249988504,2,area
645,50.9916365087996,55.343494174008896,204.56359969987534,1,area
646,55.343494174008896,55.343494174008896,204.8431760999374,1,area
647,55.343494174008896,55.343494174008896,205.0843278998509,1,area
648,55.343494174008896,55.343494174008896,205.40076319989748,2,area
649,50.9916365087996,55.343494174008896,205.68097870005295,2,area
650,55.343494174008896,55.343494174008896,206.13439859985374,2,area
651,55.343494174008896,55.343494174008896,206.57093470008112,1,area
652,53.55835755754417,55.343494174008896,206.85207899985835,2,area
653,55.343494174008896,55.343494174008896,207.30575439985842,2,area
654,55.343494174008896,55.343494174008896,207.65883530001156,1,area
655,55.343494174008896,55.343494174008896,207.9422714000102,1,area
656,55.343494174008896,55.343494174008896,208.26542559987865,2,area
657,55.343494174008896,55.343494174008896,208.6611993999686,2,area
658,55.343494174008896,55.343494174008896,209.0383619000204,1,area
659,55.343494174008896,55.343494174008896,209.54729419993237,2,area
660,53.55835755754417,55.343494174008896,209.97668059985153,1,area
661,53.55835755754417,55.343494174008896,210.32866219989955,2,area
662,54.01728370455484,55.343494174008896,210.7464296000544,2,area
663,55.343494174008896,55.343494174008896,211.10887099988759,1,area
664,54.01728370455484,55.343494174008896,211.45080709992908,1,area
665,52.035567602319276,55.343494174008896,211.940896499902,2,area
666,55.343494174008896,55.343494174008896,212.32865939987823,1,area
667,55.343494174008896,55.343494174008896,212.83844469999894,2,area
668,55.343494174008896,55.343494174008896,213.1418983999174,2,area
669,55.343494174008896,55.343494174008896,213.6794646999333,2,area
670,53.55835755754417,55.343494174008896,214.09384980006143,2,area
671,55.343494174008896,55.343494174008896,214.38909829990007,1,area
672,55.343494174008896,55.343494174008896,214.67855639988557,1,area
673,55.343494174008896,55.343494174008896,215.01397589989938,1,area
674,50.9916365087996,55.343494174008896,215.30001770006493,1,area
675,52.035567602319276,55.343494174008896,215.60088469996117,2,area
676,53.55835755754417,55.343494174008896,215.93357130000368,2,area
677,55.343494174008896,55.343494174008896,216.34690949996002,1,area
678,55.343494174008896,55.343494174008896,216.81304339994676,2,area
679,54.01728370455484,55.343494174008896,217.07969449996017,2,area
680,55.343494174008896,55.343494174008896,217.41690990002826,2,area
681,50.9916365087996,55.343494174008896,217.7030457998626,2,area
682,54.01728370455484,55.343494174008896,218.00545930000953,1,area
683,55.343494174008896,55.343494174008896,218.25682060001418,1,area
684,55.343494174008896,55.343494174008896,218.54253500001505,2,area
685,55.343494174008896,55.343494174008896,218.8599934000522,2,area
686,52.035567602319276,55.343494174008896,219.1537405999843,2,area
687,55.343494174008896,55.343494174008896,219.59115349990316,1,area
688,55.343494174008896,55.343494174008896,219.9796380000189,2,area
689,55.343494174008896,55.343494174008896,220.44615869992413,2,area
690,54.01728370455484,55.343494174008896,220.78258590004407,1,area
691,53.55835755754417,55.343494174008896,221.05061689997092,2,area
692,55.343494174008896,55.343494174008896,221.35649170004763,2,area
693,54.01728370455484,55.343494174008896,221.64961589989252,1,area
694,55.343494174008896,55.343494174008896,222.03706189990044,1,area
695,55.343494174008896,55.343494174008896,222.31440169992857,1,area
696,55.343494174008896,55.343494174008896,222.65664099995047,2,area
697,55.343494174008896,55.343494174008896,223.00013060006313,2,area
698,55.343494174008896,55.343494174008896,223.34772139997222,2,area
699,55.343494174008896,55.343494174008896,223.74885359988548,1,area
700,55.343494174008896,55.343494174008896,224.12494749994949,1,area
701,55.343494174008896,55.343494174008896,224.48107069986872,1,area
702,55.343494174008896,55.343494174008896,224.92027510004118,1,area
703,55.343494174008896,55.343494174008896,225.23758359998465,1,area
704,55.343494174008896,55.343494174008896,225.53046509996057,1,area
705,54.01728370455484,55.343494174008896,225.8792677000165,2,area
706,55.343494174008896,55.343494174008896,226.1768556998577,1,area
707,55.343494174008896,55.343494174008896,226.5406740999315,2,area
708,55.343494174008896,55.343494174008896,226.97326659993269,2,area
709,55.343494174008896,55.343494174008896,227.2601753999479,2,area
710,55.343494174008896,55.343494174008896,227.75140070007183,1,area
711,55.343494174008896,55.343494174008896,228.11361950007267,2,area
712,53.55835755754417,55.343494174008896,228.38038089987822,2,area
713,55.343494174008896,55.343494174008896,228.72457089996897,2,area
714,55.343494174008896,55.343494174008896,229.02033109986223,2,area
715,55.343494174008896,55.343494174008896,229.33076520008035,2,area
716,55.343494174008896,55.343494174008896,229.57924359990284,1,area
717,55.343494174008896,55.343494174008896,229.89116190001369,2,area
718,54.01728370455484,55.343494174008896,230.24117899988778,2,area
719,55.343494174008896,55.343494174008896,230.51959629985504,2,area
720,55.343494174008896,55.343494174008896,230.80297590000555,1,area
721,55.343494174008896,55.343494174008896,231.1416271000635,1,area
722,55.343494174008896,55.343494174008896,231.48465849994682,2,area
723,55.343494174008896,55.343494174008896,231.85261110006832,1,area
724,55.343494174008896,55.343494174008896,232.15269130002707,2,area
725,55.343494174008896,55.343494174008896,232.47686200006865,1,area
726,55.343494174008896,55.343494174008896,232.78508890001103,1,area
727,53.55835755754417,55.343494174008896,233.1346278998535,2,area
728,55.343494174008896,55.343494174008896,233.48077680007555,1,area
729,53.55835755754417,55.343494174008896,233.72816569986753,2,area
730,55.343494174008896,55.343494174008896,234.16006479994394,2,area
731,55.343494174008896,55.343494174008896,234.4453403998632,1,area
732,55.343494174008896,55.343494174008896,234.7826894999016,1,area
733,55.343494174008896,55.343494174008896,235.11562439985573,1,area
734,55.343494174008896,55.343494174008896,235.42364900000393,2,area
735,55.343494174008896,55.343494174008896,235.69548059999943,2,area
736,54.01728370455484,55.343494174008896,236.01184919988737,1,area
737,55.343494174008896,55.343494174008896,236.33634510007687,2,area
738,55.343494174008896,55.343494174008896,236.63014749996364,2,area
739,55.343494174008896,55.343494174008896,236.9878038999159,2,area
740,55.343494174008896,55.343494174008896,237.2420314999763,1,area
741,53.55835755754417,55.343494174008896,237.53738630004227,2,area
742,54.01728370455484,55.343494174008896,237.88296739989892,2,area
743,55.343494174008896,55.343494174008896,238.27189640002325,1,area
744,53.55835755754417,55.343494174008896,238.54302460001782,2,area
745,55.343494174008896,55.343494174008896,238.82977869990282,1,area
746,55.343494174008896,55.343494174008896,239.19322700006887,2,area
747,54.01728370455484,55.343494174008896,239.50940399989486,1,area
748,55.343494174008896,55.343494174008896,240.01355220004916,2,area
749,55.343494174008896,55.343494174008896,240.35314859985374,2,area
750,55.343494174008896,55.343494174008896,240.59773280005902,1,area
751,55.343494174008896,55.343494174008896,240.86092639993876,2,area
752,55.343494174008896,55.343494174008896,241.12492530001327,2,area
753,55.343494174008896,55.343494174008896,241.38682550005615,2,area
754,55.343494174008896,55.343494174008896,241.81933990004472,1,area
755,55.343494174008896,55.343494174008896,242.1765097999014,2,area
756,55.343494174008896,55.343494174008896,242.50085840001702,1,area
757,55.343494174008896,55.343494174008896,242.87140249996446,1,area
758,55.343494174008896,55.343494174008896,243.18595289997756,2,area
759,50.9916365087996,55.343494174008896,243.51590769994073,2,area
760,54.01728370455484,55.343494174008896,243.8871124999132,1,area
761,55.343494174008896,55.343494174008896,244.24812610005029,1,area
762,55.343494174008896,55.343494174008896,244.5597618999891,2,area
763,55.343494174008896,55.343494174008896,244.8873093998991,1,area
764,55.343494174008896,55.343494174008896,245.1747165999841,2,area
765,55.343494174008896,55.343494174008896,245.57706069992855,2,area
766,55.343494174008896,55.343494174008896,245.85505470004864,1,area
767,55.343494174008896,55.343494174008896,246.09546860004775,1,area
768,55.343494174008896,55.343494174008896,246.39192910003476,1,area
769,53.55835755754417,55.343494174008896,246.63460640003905,2,area
770,55.343494174008896,55.343494174008896,246.92912349989638,1,area
771,55.343494174008896,55.343494174008896,247.27016419987194,2,area
772,55.343494174008896,55.343494174008896,247.7203087999951,1,area
773,55.343494174008896,55.343494174008896,248.06196039984934,2,area
774,54.01728370455484,55.343494174008896,248.30239510000683,1,area
775,55.343494174008896,55.343494174008896,248.59072640002705,2,area
776,55.343494174008896,55.343494174008896,248.93146059988067,2,area
777,55.343494174008896,55.343494174008896,249.21200479986146,1,area
778,54.01728370455484,55.343494174008896,249.67234970000573,2,area
779,55.343494174008896,55.343494174008896,250.0421372000128,1,area
780,55.343494174008896,55.343494174008896,250.39780170004815,2,area
781,53.55835755754417,55.343494174008896,250.6421371998731,2,area
782,55.343494174008896,55.343494174008896,250.9576874000486,2,area
783,54.01728370455484,55.343494174008896,251.24634679988958,2,area
784,55.343494174008896,55.343494174008896,251.6570156000089,2,area
785,55.343494174008896,55.343494174008896,251.96753229992464,1,area
786,55.343494174008896,55.343494174008896,252.28590780007653,1,area
787,50.9916365087996,55.343494174008896,252.57558090006933,1,area
788,55.343494174008896,55.343494174008896,252.8979569999501,2,area
789,55.343494174008896,55.343494174008896,253.2503114999272,2,area
790,53.55835755754417,55.343494174008896,253.49448770005256,1,area
791,55.343494174008896,55.343494174008896,253.89472980005667,2,area
792,55.343494174008896,55.343494174008896,254.22677999990992,1,area
793,54.01728370455484,55.343494174008896,254.57862400007434,1,area
794,55.343494174008896,55.343494174008896,254.97695180005394,2,area
795,55.343494174008896,55.343494174008896,255.30937279993668,1,area
796,55.343494174008896,55.343494174008896,255.5730051000137,1,area
797,55.343494174008896,55.343494174008896,255.93297159997746,2,area
798,55.343494174008896,55.343494174008896,256.3287716000341,1,area
799,55.343494174008896,55.343494174008896,256.58183759986423,2,area
800,55.343494174008896,55.343494174008896,256.869754999876,2,area
801,55.343494174008896,55.343494174008896,257.23676780005917,2,area
802,50.9916365087996,55.343494174008896,257.52715760003775,1,area
803,55.343494174008896,55.343494174008896,257.7929062000476,1,area
804,54.01728370455484,55.343494174008896,258.0348809999414,2,area
805,55.343494174008896,55.343494174008896,258.2786276000552,2,area
806,55.343494174008896,55.343494174008896,258.53470019996166,1,area
807,55.343494174008896,55.343494174008896,258.9212841000408,2,area
808,55.343494174008896,55.343494174008896,259.1858844999224,1,area
809,55.343494174008896,55.343494174008896,259.53612009994686,2,area
810,50.9916365087996,55.343494174008896,259.7829555000644,2,area
811,55.343494174008896,55.343494174008896,260.0529155000113,1,area
812,54.01728370455484,55.343494174008896,260.41540379985236,2,area
813,55.343494174008896,55.343494174008896,260.700829599984,2,area
814,55.343494174008896,55.343494174008896,261.0139063000679,1,area
815,55.343494174008896,55.343494174008896,261.3129245999735,1,area
816,53.55835755754417,55.343494174008896,261.5871367000509,2,area
817,55.343494174008896,55.343494174008896,261.9286247000564,1,area
818,54.01728370455484,55.343494174008896,262.2093799998984,2,area
819,55.343494174008896,55.343494174008896,262.59312599990517,2,area
820,55.343494174008896,55.343494174008896,262.84288190002553,1,area
821,53.55835755754417,55.343494174008896,263.08171749999747,2,area
822,55.343494174008896,55.343494174008896,263.3268919000402,1,area
823,55.343494174008896,55.343494174008896,263.58325439994223,1,area
824,55.343494174008896,55.343494174008896,263.8223790000193,1,area
825,55.343494174008896,55.343494174008896,264.12932879989967,1,area
826,55.343494174008896,55.343494174008896,264.3769878000021,1,area
827,55.343494174008896,55.343494174008896,264.6781492999289,2,area
828,55.343494174008896,55.343494174008896,264.9751244999934,1,area
829,55.343494174008896,55.343494174008896,265.36924159992486,2,area
830,55.343494174008896,55.343494174008896,265.6824437000323,1,area
831,53.55835755754417,55.343494174008896,265.92354290001094,2,area
832,55.343494174008896,55.343494174008896,266.23345070006326,2,area
833,55.343494174008896,55.343494174008896,266.5717054998968,1,area
834,55.343494174008896,55.343494174008896,266.8595972000621,2,area
835,54.01728370455484,55.343494174008896,267.144077999983,2,area
836,55.343494174008896,55.343494174008896,267.4266222000588,1,area
837,55.343494174008896,55.343494174008896,267.69410980003886,2,area
838,53.55835755754417,55.343494174008896,267.93561939988285,2,area
839,54.01728370455484,55.343494174008896,268.2789753000252,2,area
840,55.343494174008896,55.343494174008896,268.56833589985035,2,area
841,55.343494174008896,55.343494174008896,268.91310020000674,1,area
842,55.343494174008896,55.343494174008896,269.20065140002407,1,area
843,55.343494174008896,55.343494174008896,269.62846369994804,1,area
844,55.343494174008896,55.343494174008896,269.9015033999458,2,area
845,53.55835755754417,55.343494174008896,270.150824500015,2,area
846,55.343494174008896,55.343494174008896,270.46443969989195,1,area
847,55.343494174008896,55.343494174008896,270.71068869996816,2,area
848,53.55835755754417,55.343494174008896,270.9587524998933,2,area
849,55.343494174008896,55.343494174008896,271.3408426998649,1,area
850,55.343494174008896,55.343494174008896,271.6150845999364,2,area
851,55.343494174008896,55.343494174008896,271.9173012999818,1,area
852,55.343494174008896,55.343494174008896,272.21406949986704,1,area
853,55.343494174008896,55.343494174008896,272.51408470002934,1,area
854,53.55835755754417,55.343494174008896,272.8105146000162,2,area
855,55.343494174008896,55.343494174008896,273.1414000999648,1,area
856,55.343494174008896,55.343494174008896,273.4427384000737,1,area
857,54.01728370455484,55.343494174008896,273.68845640006475,2,area
858,55.343494174008896,55.343494174008896,274.02028919989243,2,area
859,55.343494174008896,55.343494174008896,274.33154929988086,2,area
860,55.343494174008896,55.343494174008896,274.56941900006495,1,area
861,55.343494174008896,55.343494174008896,274.8077253999654,1,area
862,55.343494174008896,55.343494174008896,275.0821193999145,1,area
863,55.343494174008896,55.343494174008896,275.46837630006485,1,area
864,55.343494174008896,55.343494174008896,275.83611789997667,2,area
865,55.343494174008896,55.343494174008896,276.0882216999307,1,area
866,55.343494174008896,55.343494174008896,276.3792691999115,1,area
867,55.343494174008896,55.343494174008896,276.66703999997117,1,area
868,55.343494174008896,55.343494174008896,276.91613560006954,1,area
869,54.01728370455484,55.343494174008896,277.1846378999762,2,area
870,55.343494174008896,55.343494174008896,277.4708748999983,1,area
871,55.343494174008896,55.343494174008896,277.8249136998784,2,area
872,55.343494174008896,55.343494174008896,278.20728929992765,2,area
873,55.343494174008896,55.343494174008896,278.6129805999808,1,area
874,55.343494174008896,55.343494174008896,278.8642845998984,1,area
875,55.343494174008896,55.343494174008896,279.16905909986235,1,area
876,55.343494174008896,55.343494174008896,279.514452500036,1,area
877,55.343494174008896,55.343494174008896,279.81056490004994,1,area
878,55.343494174008896,55.343494174008896,280.0982303000055,2,area
879,55.343494174008896,55.343494174008896,280.4824894000776,1,area
880,53.55835755754417,55.343494174008896,280.80919429985806,1,area
881,55.343494174008896,55.343494174008896,281.07813060004264,1,area
882,55.343494174008896,55.343494174008896,281.3140256998595,2,area
883,55.343494174008896,55.343494174008896,281.55166519992054,1,area
884,55.343494174008896,55.343494174008896,281.8481902999338,2,area
885,55.343494174008896,55.343494174008896,282.2322130999528,1,area
886,55.343494174008896,55.343494174008896,282.52838389994577,1,area
887,55.343494174008896,55.343494174008896,282.7602850999683,1,area
888,55.343494174008896,55.343494174008896,283.08512499998324,2,area
889,55.343494174008896,55.343494174008896,283.3191364000086,1,area
890,55.343494174008896,55.343494174008896,283.6127353999764,1,area
891,55.343494174008896,55.343494174008896,283.98322850000113,2,area
892,54.01728370455484,55.343494174008896,284.23076150007546,2,area
893,55.343494174008896,55.343494174008896,284.6423567000311,2,area
894,55.343494174008896,55.343494174008896,284.8878373000771,1,area
895,55.343494174008896,55.343494174008896,285.18745919992216,1,area
896,55.343494174008896,55.343494174008896,285.564289300004,1,area
897,55.343494174008896,55.343494174008896,285.9426247999072,1,area
898,55.343494174008896,55.343494174008896,286.21371599985287,2,area
899,55.343494174008896,55.343494174008896,286.70770590007305,2,area
900,55.343494174008896,55.343494174008896,286.9896585000679,1,area
901,54.01728370455484,55.343494174008896,287.23890019999817,1,area
902,55.343494174008896,55.343494174008896,287.5364057000261,1,area
903,52.035567602319276,55.343494174008896,287.88201599987224,2,area
904,55.343494174008896,55.343494174008896,288.1512668998912,1,area
905,55.343494174008896,55.343494174008896,288.4643500999082,2,area
906,53.55835755754417,55.343494174008896,288.7791712998878,2,area
907,55.343494174008896,55.343494174008896,289.04725639987737,1,area
908,55.343494174008896,55.343494174008896,289.3654761000071,2,area
909,55.343494174008896,55.343494174008896,289.7072534998879,2,area
910,55.343494174008896,55.343494174008896,290.0363980999682,2,area
911,55.343494174008896,55.343494174008896,290.26959510007873,2,area
912,53.55835755754417,55.343494174008896,290.63229099987075,2,area
913,55.343494174008896,55.343494174008896,291.00136819994077,1,area
914,55.343494174008896,55.343494174008896,291.317337699933,2,area
915,55.343494174008896,55.343494174008896,291.7613087000791,2,area
916,55.343494174008896,55.343494174008896,292.0431810999289,1,area
917,55.343494174008896,55.343494174008896,292.3867967000697,2,area
918,55.343494174008896,55.343494174008896,292.6711667000782,1,area
919,55.343494174008896,55.343494174008896,292.92011319985613,2,area
920,55.343494174008896,55.343494174008896,293.19219619990326,1,area
921,55.343494174008896,55.343494174008896,293.53625030000694,2,area
922,55.343494174008896,55.343494174008896,293.81685519986786,2,area
923,55.343494174008896,55.343494174008896,294.07003449997865,1,area
924,55.343494174008896,55.343494174008896,294.3667873998638,1,area
925,52.035567602319276,55.343494174008896,294.6473270000424,1,area
926,55.343494174008896,55.343494174008896,294.97483709990047,2,area
927,54.01728370455484,55.343494174008896,295.23109090002254,2,area
928,55.343494174008896,55.343494174008896,295.53642049990594,1,area
929,55.343494174008896,55.343494174008896,295.9318102998659,1,area
930,55.343494174008896,55.343494174008896,296.18299990007654,1,area
931,55.343494174008896,55.343494174008896,296.41965629998595,2,area
