iter,time,score,best,improved
65,50.9190890789032,52.30685187061759,52.30685187061759,0
66,51.7152898311615,51.77470879287363,52.30685187061759,0
67,52.63947296142578,51.78801587387492,52.30685187061759,0
68,53.41009545326233,51.77470879287363,52.30685187061759,0
69,54.16344714164734,51.77470879287363,52.30685187061759,0
70,54.89678502082825,51.77470879287363,52.30685187061759,0
71,55.62895750999451,51.78801587387492,52.30685187061759,0
72,56.37983012199402,51.77470879287363,52.30685187061759,0
73,57.17051911354065,51.77470879287363,52.30685187061759,0
74,57.922014236450195,51.78801587387492,52.30685187061759,0
75,58.68219184875488,51.77470879287363,52.30685187061759,0
76,59.44133138656616,51.77470879287363,52.30685187061759,0
77,60.15043330192566,51.77470879287363,52.30685187061759,0
78,60.91539025306702,51.78801587387492,52.30685187061759,0
79,61.625964641571045,51.77470879287363,52.30685187061759,0
80,62.480164766311646,51.78801587387492,52.30685187061759,0
81,63.32271695137024,51.77470879287363,52.30685187061759,0
82,64.04526257514954,51.78801587387492,52.30685187061759,0
83,64.7532856464386,51.77470879287363,52.30685187061759,0
84,65.46493792533875,52.30685187061759,52.30685187061759,0
85,66.19563126564026,51.78801587387492,52.30685187061759,0
86,66.93763327598572,52.30685187061759,52.30685187061759,0
87,67.70463705062866,51.77470879287363,52.30685187061759,0
88,68.4169192314148,51.77470879287363,52.30685187061759,0
89,69.12535953521729,51.77470879287363,52.30685187061759,0
90,69.90901112556458,51.77470879287363,52.30685187061759,0
91,70.68401718139648,51.77470879287363,52.30685187061759,0
92,71.42861485481262,51.78801587387492,52.30685187061759,0
93,72.22580313682556,51.77470879287363,52.30685187061759,0
94,73.05863523483276,51.77470879287363,52.30685187061759,0
95,73.80998659133911,52.30685187061759,52.30685187061759,0
96,74.58013367652893,51.77470879287363,52.30685187061759,0
97,75.36371231079102,52.30685187061759,52.30685187061759,0
98,76.1582887172699,51.77470879287363,52.30685187061759,0
99,76.8935878276825,52.30685187061759,52.30685187061759,0
100,77.6288492679596,52.30685187061759,52.30685187061759,0
101,78.34393739700317,51.77470879287363,52.30685187061759,0
102,79.16747903823853,52.30685187061759,52.30685187061759,0
103,79.88453245162964,52.30685187061759,52.30685187061759,0
104,80.64824938774109,51.78801587387492,52.30685187061759,0
105,81.40664768218994,51.77470879287363,52.30685187061759,0
106,82.32844042778015,51.77470879287363,52.30685187061759,0
107,83.06957006454468,52.30685187061759,52.30685187061759,0
108,83.80071139335632,52.30685187061759,52.30685187061759,0
109,84.54229688644409,51.77470879287363,52.30685187061759,0
110,85.32166814804077,51.77470879287363,52.30685187061759,0
111,86.07672142982483,51.77470879287363,52.30685187061759,0
112,86.81719088554382,51.78801587387492,52.30685187061759,0
113,87.52124810218811,51.78801587387492,52.30685187061759,0
114,88.27519106864929,51.77470879287363,52.30685187061759,0
115,88.97667074203491,51.77470879287363,52.30685187061759,0
116,89.72490572929382,51.77470879287363,52.30685187061759,0
117,90.47002863883972,51.78801587387492,52.30685187061759,0
118,91.2478392124176,51.77470879287363,52.30685187061759,0
119,92.00824975967407,51.77470879287363,52.30685187061759,0
120,92.76858496665955,51.77470879287363,52.30685187061759,0
121,93.51873636245728,51.77470879287363,52.30685187061759,0
122,94.2487645149231,52.30685187061759,52.30685187061759,0
123,94.97659158706665,51.77470879287363,52.30685187061759,0
124,95.69265365600586,51.77470879287363,52.30685187061759,0
125,96.41880965232849,51.77470879287363,52.30685187061759,0
126,97.17532324790955,52.30685187061759,52.30685187061759,0
127,97.9277675151825,51.77470879287363,52.30685187061759,0
128,98.70912265777588,51.77470879287363,52.30685187061759,0
129,99.42870545387268,51.77470879287363,52.30685187061759,0
130,100.21862602233887,51.77470879287363,52.30685187061759,0
131,100.9903416633606,51.77470879287363,52.30685187061759,0
132,101.72059464454651,51.77470879287363,52.30685187061759,0
133,102.54911351203918,51.77470879287363,52.30685187061759,0
134,103.33248853683472,51.78801587387492,52.30685187061759,0
135,104.13061356544495,51.78801587387492,52.30685187061759,0
136,104.92867875099182,52.30685187061759,52.30685187061759,0
137,105.64468550682068,51.77470879287363,52.30685187061759,0
138,106.3904197216034,51.77470879287363,52.30685187061759,0
139,107.19851493835449,51.77470879287363,52.30685187061759,0
140,107.9776918888092,52.30685187061759,52.30685187061759,0
141,108.79967474937439,51.77470879287363,52.30685187061759,0
142,109.49177408218384,51.77470879287363,52.30685187061759,0
143,110.18740606307983,51.78801587387492,52.30685187061759,0
144,110.8866708278656,51.78801587387492,52.30685187061759,0
145,111.64655661582947,51.77470879287363,52.30685187061759,0
146,112.55537796020508,52.30685187061759,52.30685187061759,0
147,113.25080561637878,52.30685187061759,52.30685187061759,0
148,114.01314997673035,51.77470879287363,52.30685187061759,0
149,114.69102644920349,52.30685187061759,52.30685187061759,0
150,115.4233820438385,51.77470879287363,52.30685187061759,0
151,116.16322636604309,51.78801587387492,52.30685187061759,0
152,116.96307516098022,52.30685187061759,52.30685187061759,0
153,117.77176070213318,51.77470879287363,52.30685187061759,0
154,118.566330909729,51.78801587387492,52.30685187061759,0
155,119.33253479003906,51.78801587387492,52.30685187061759,0
156,120.10560393333435,52.30685187061759,52.30685187061759,0
157,120.83399295806885,51.78801587387492,52.30685187061759,0
158,121.52887439727783,52.30685187061759,52.30685187061759,0
159,122.25599503517151,51.77470879287363,52.30685187061759,0
160,122.97133493423462,52.30685187061759,52.30685187061759,0
161,123.70275139808655,51.78801587387492,52.30685187061759,0
162,124.46959280967712,51.78801587387492,52.30685187061759,0
163,125.17656779289246,51.77470879287363,52.30685187061759,0
164,125.96217012405396,51.77470879287363,52.30685187061759,0
165,126.6819269657135,52.30685187061759,52.30685187061759,0
166,127.4993884563446,51.78801587387492,52.30685187061759,0
167,128.28345394134521,51.78801587387492,52.30685187061759,0
168,129.07415103912354,51.77470879287363,52.30685187061759,0
169,129.82465267181396,51.77470879287363,52.30685187061759,0
170,130.57621145248413,51.78801587387492,52.30685187061759,0
171,131.30376625061035,51.77470879287363,52.30685187061759,0
172,132.0559961795807,51.77470879287363,52.30685187061759,0
173,132.7741174697876,51.78801587387492,52.30685187061759,0
174,133.51691794395447,51.77470879287363,52.30685187061759,0
175,134.31581687927246,51.77470879287363,52.30685187061759,0
176,135.08383893966675,51.77470879287363,52.30685187061759,0
177,135.85653471946716,51.77470879287363,52.30685187061759,0
178,136.65704369544983,51.78801587387492,52.30685187061759,0
179,137.48653602600098,51.77470879287363,52.30685187061759,0
180,138.3649709224701,51.77470879287363,52.30685187061759,0
181,139.1418914794922,51.77470879287363,52.30685187061759,0
182,139.89020681381226,51.77470879287363,52.30685187061759,0
183,140.64312982559204,51.77470879287363,52.30685187061759,0
184,141.36616110801697,52.30685187061759,52.30685187061759,0
185,142.12136101722717,51.77470879287363,52.30685187061759,0
186,143.00051522254944,51.77470879287363,52.30685187061759,0
187,143.7432403564453,51.77470879287363,52.30685187061759,0
188,144.4708743095398,51.78801587387492,52.30685187061759,0
189,145.1996569633484,51.78801587387492,52.30685187061759,0
190,145.93949675559998,52.30685187061759,52.30685187061759,0
191,146.63464546203613,51.77470879287363,52.30685187061759,0
192,147.4590916633606,51.77470879287363,52.30685187061759,0
193,148.21807289123535,51.78801587387492,52.30685187061759,0
194,148.9777548313141,51.77470879287363,52.30685187061759,0
195,149.75783824920654,51.78801587387492,52.30685187061759,0
196,150.53279638290405,52.30685187061759,52.30685187061759,0
197,151.28741598129272,51.77470879287363,52.30685187061759,0
198,152.0389280319214,51.78801587387492,52.30685187061759,0
199,152.74317908287048,51.78801587387492,52.30685187061759,0
200,153.4680814743042,51.77470879287363,52.30685187061759,0
201,154.22992658615112,51.77470879287363,52.30685187061759,0
202,154.9793825149536,51.77470879287363,52.30685187061759,0
203,155.7673807144165,51.77470879287363,52.30685187061759,0
204,156.61203384399414,51.77470879287363,52.30685187061759,0
205,157.40397691726685,51.77470879287363,52.30685187061759,0
206,158.1880979537964,51.78801587387492,52.30685187061759,0
207,158.9039318561554,51.78801587387492,52.30685187061759,0
208,159.64104056358337,51.77470879287363,52.30685187061759,0
209,160.38962125778198,52.30685187061759,52.30685187061759,0
210,161.11305856704712,51.77470879287363,52.30685187061759,0
211,161.87838077545166,51.77470879287363,52.30685187061759,0
212,162.60093522071838,51.78801587387492,52.30685187061759,0
213,163.3990602493286,51.77470879287363,52.30685187061759,0
214,164.19279170036316,51.77470879287363,52.30685187061759,0
215,165.0298056602478,51.77470879287363,52.30685187061759,0
216,165.87169075012207,51.77470879287363,52.30685187061759,0
217,166.58991861343384,52.30685187061759,52.30685187061759,0
218,167.34024167060852,51.78801587387492,52.30685187061759,0
219,168.04899859428406,52.30685187061759,52.30685187061759,0
220,168.77249383926392,52.30685187061759,52.30685187061759,0
221,169.6313443183899,51.77470879287363,52.30685187061759,0
222,170.3664674758911,52.30685187061759,52.30685187061759,0
223,171.13784432411194,51.78801587387492,52.30685187061759,0
224,171.88741731643677,52.30685187061759,52.30685187061759,0
225,172.75506973266602,51.77470879287363,52.30685187061759,0
226,173.55114912986755,51.77470879287363,52.30685187061759,0
227,174.3330819606781,51.78801587387492,52.30685187061759,0
228,175.08338260650635,51.78801587387492,52.30685187061759,0
229,175.7978720664978,51.77470879287363,52.30685187061759,0
230,176.62104558944702,51.78801587387492,52.30685187061759,0
231,177.41411638259888,51.77470879287363,52.30685187061759,0
232,178.16850352287292,51.77470879287363,52.30685187061759,0
233,178.97842073440552,51.77470879287363,52.30685187061759,0
234,179.78982067108154,51.77470879287363,52.30685187061759,0
235,180.5293538570404,51.78801587387492,52.30685187061759,0
