iteration,score,best,time,k_remove,destroy_mode
584,55.34349417,55.34349417,165.879597,1,area
585,55.34349417,55.34349417,166.1456644,1,area
586,55.34349417,55.34349417,166.4451928,1,area
587,55.34349417,55.34349417,166.8617747,1,area
588,54.0172837,55.34349417,167.0959443,1,area
589,55.34349417,55.34349417,167.3859681,2,area
590,55.34349417,55.34349417,167.6235924,1,area
591,55.34349417,55.34349417,167.8432482,1,area
592,55.34349417,55.34349417,168.1240606,1,area
593,55.34349417,55.34349417,168.412358,2,area
594,54.0172837,55.34349417,168.631097,2,area
595,55.34349417,55.34349417,168.9411854,1,area
596,55.34349417,55.34349417,169.2882921,1,area
597,55.34349417,55.34349417,169.5124251,1,area
598,55.34349417,55.34349417,169.8167631,1,area
599,55.34349417,55.34349417,170.1004732,2,area
600,55.34349417,55.34349417,170.3320737,1,area
601,55.34349417,55.34349417,170.562851,2,area
602,55.34349417,55.34349417,170.8419793,1,area
603,50.99163651,55.34349417,171.064666,2,area
604,55.34349417,55.34349417,171.3169711,1,area
605,55.34349417,55.34349417,171.6422779,2,area
606,55.34349417,55.34349417,171.8740269,1,area
607,55.34349417,55.34349417,172.1664266,1,area
608,54.0172837,55.34349417,172.3926721,2,area
609,55.34349417,55.34349417,172.6841574,2,area
610,55.34349417,55.34349417,172.906453,2,area
611,55.34349417,55.34349417,173.2646808,1,area
612,55.34349417,55.34349417,173.5922031,2,area
613,55.34349417,55.34349417,173.8460529,2,area
614,55.34349417,55.34349417,174.2187479,1,area
615,55.34349417,55.34349417,174.4586375,1,area
616,55.34349417,55.34349417,174.6850476,1,area
617,55.34349417,55.34349417,174.9993092,1,area
618,50.99163651,55.34349417,175.3103403,2,area
619,55.34349417,55.34349417,175.658474,1,area
620,53.55835756,55.34349417,175.8778366,2,area
621,50.99163651,55.34349417,176.2225358,2,area
622,53.55835756,55.34349417,176.5543348,1,area
623,55.34349417,55.34349417,176.7783352,2,area
624,55.34349417,55.34349417,177.0751219,2,area
625,50.99163651,55.34349417,177.2946805,2,area
626,53.55835756,55.34349417,177.5127646,2,area
627,53.55835756,55.34349417,177.7510338,2,area
628,55.34349417,55.34349417,177.971575,1,area
629,55.34349417,55.34349417,178.3068106,1,area
630,55.34349417,55.34349417,178.5886966,2,area
631,55.34349417,55.34349417,178.8038801,1,area
632,55.34349417,55.34349417,179.0675682,1,area
633,55.34349417,55.34349417,179.285271,1,area
634,55.34349417,55.34349417,179.5714824,1,area
635,55.34349417,55.34349417,179.8228496,2,area
636,55.34349417,55.34349417,180.0524753,1,area
637,54.0172837,55.34349417,180.2736014,1,area
638,55.34349417,55.34349417,180.5472284,2,area
639,55.34349417,55.34349417,180.8206718,1,area
640,55.34349417,55.34349417,181.1520908,2,area
641,55.34349417,55.34349417,181.4959791,2,area
642,53.55835756,55.34349417,181.7526054,2,area
643,55.34349417,55.34349417,181.9987988,1,area
644,50.99163651,55.34349417,182.2552612,2,area
645,55.34349417,55.34349417,182.5680134,1,area
646,55.34349417,55.34349417,182.8266508,1,area
647,55.34349417,55.34349417,183.1575956,1,area
648,55.34349417,55.34349417,183.4769803,2,area
649,55.34349417,55.34349417,183.7775503,2,area
650,55.34349417,55.34349417,184.0786286,2,area
651,55.34349417,55.34349417,184.3465624,1,area
652,55.34349417,55.34349417,184.5769777,2,area
653,55.34349417,55.34349417,184.9018428,2,area
654,55.34349417,55.34349417,185.1603102,1,area
655,55.34349417,55.34349417,185.3852085,1,area
656,50.99163651,55.34349417,185.653611,2,area
657,55.34349417,55.34349417,185.91008,2,area
658,55.34349417,55.34349417,186.1616455,1,area
659,55.34349417,55.34349417,186.4627056,2,area
660,55.34349417,55.34349417,186.7422109,1,area
661,55.34349417,55.34349417,187.0036978,2,area
662,55.34349417,55.34349417,187.3175376,2,area
663,53.55835756,55.34349417,187.5785409,1,area
664,54.0172837,55.34349417,187.8018081,1,area
665,54.0172837,55.34349417,188.0954246,2,area
666,55.34349417,55.34349417,188.3763227,1,area
667,55.34349417,55.34349417,188.7075027,2,area
668,55.34349417,55.34349417,189.0293553,2,area
669,55.34349417,55.34349417,189.40206,2,area
670,54.0172837,55.34349417,189.7596847,2,area
671,55.34349417,55.34349417,190.0762318,1,area
672,55.34349417,55.34349417,190.3326488,1,area
673,55.34349417,55.34349417,190.5699045,1,area
674,55.34349417,55.34349417,190.8160481,1,area
675,52.0355676,55.34349417,191.0912074,2,area
676,55.34349417,55.34349417,191.3165291,2,area
677,55.34349417,55.34349417,191.6939261,1,area
678,55.34349417,55.34349417,191.9746338,2,area
679,55.34349417,55.34349417,192.2783322,2,area
680,55.34349417,55.34349417,192.5595382,2,area
681,55.34349417,55.34349417,192.8321652,2,area
682,54.0172837,55.34349417,193.1251298,1,area
683,53.55835756,55.34349417,193.4278606,1,area
684,55.34349417,55.34349417,193.7022663,2,area
685,55.34349417,55.34349417,194.0068912,2,area
686,50.99163651,55.34349417,194.2797781,2,area
687,55.34349417,55.34349417,194.592952,1,area
688,54.0172837,55.34349417,194.8271864,2,area
689,55.34349417,55.34349417,195.1374984,2,area
690,53.55835756,55.34349417,195.4472602,1,area
691,55.34349417,55.34349417,195.6875038,2,area
692,55.34349417,55.34349417,195.9688692,2,area
693,55.34349417,55.34349417,196.2958881,1,area
694,55.34349417,55.34349417,196.5717514,1,area
695,55.34349417,55.34349417,196.9080324,1,area
696,55.34349417,55.34349417,197.1507213,2,area
697,55.34349417,55.34349417,197.5127872,2,area
698,53.55835756,55.34349417,197.7984768,2,area
699,55.34349417,55.34349417,198.1277526,1,area
700,55.34349417,55.34349417,198.3682149,1,area
701,55.34349417,55.34349417,198.6521925,1,area
702,55.34349417,55.34349417,198.8801066,1,area
703,55.34349417,55.34349417,199.0981064,1,area
704,55.34349417,55.34349417,199.326809,1,area
705,55.34349417,55.34349417,199.639679,2,area
706,55.34349417,55.34349417,199.8621245,1,area
707,55.34349417,55.34349417,200.2041408,2,area
708,52.0355676,55.34349417,200.5181003,2,area
709,53.55835756,55.34349417,200.7659835,2,area
710,55.34349417,55.34349417,200.9943188,1,area
711,55.34349417,55.34349417,201.2890702,2,area
712,55.34349417,55.34349417,201.5647737,2,area
713,54.0172837,55.34349417,201.8448782,2,area
714,55.34349417,55.34349417,202.1686701,2,area
715,55.34349417,55.34349417,202.4812407,2,area
716,55.34349417,55.34349417,202.8047212,1,area
717,55.34349417,55.34349417,203.1432147,2,area
718,55.34349417,55.34349417,203.4693348,2,area
719,55.34349417,55.34349417,203.7313861,2,area
720,55.34349417,55.34349417,203.9591406,1,area
721,54.0172837,55.34349417,204.2139873,1,area
722,55.34349417,55.34349417,204.5013871,2,area
723,55.34349417,55.34349417,204.7770356,1,area
724,55.34349417,55.34349417,205.0691079,2,area
725,54.0172837,55.34349417,205.3943883,1,area
726,55.34349417,55.34349417,205.7344011,1,area
727,55.34349417,55.34349417,206.0382386,2,area
728,55.34349417,55.34349417,206.445604,1,area
729,53.55835756,55.34349417,206.6709337,2,area
730,55.34349417,55.34349417,206.9966339,2,area
731,55.34349417,55.34349417,207.2895833,1,area
732,55.34349417,55.34349417,207.6129959,1,area
733,55.34349417,55.34349417,207.935782,1,area
734,55.34349417,55.34349417,208.2605336,2,area
735,55.34349417,55.34349417,208.5795992,2,area
736,55.34349417,55.34349417,208.9675139,1,area
737,55.34349417,55.34349417,209.2368982,2,area
738,55.34349417,55.34349417,209.4685909,2,area
739,55.34349417,55.34349417,209.828155,2,area
740,55.34349417,55.34349417,210.1110412,1,area
741,55.34349417,55.34349417,210.3683842,2,area
742,55.34349417,55.34349417,210.6889448,2,area
743,55.34349417,55.34349417,211.0237635,1,area
744,55.34349417,55.34349417,211.3274928,2,area
745,55.34349417,55.34349417,211.5645279,1,area
746,50.99163651,55.34349417,211.828817,2,area
747,55.34349417,55.34349417,212.0816356,1,area
748,55.34349417,55.34349417,212.3599363,2,area
749,54.0172837,55.34349417,212.5962969,2,area
750,55.34349417,55.34349417,212.8817881,1,area
751,55.34349417,55.34349417,213.1278009,2,area
752,55.34349417,55.34349417,213.4217394,2,area
753,53.55835756,55.34349417,213.6401717,2,area
754,55.34349417,55.34349417,213.9065381,1,area
755,53.55835756,55.34349417,214.1375011,2,area
756,55.34349417,55.34349417,214.3619531,1,area
757,55.34349417,55.34349417,214.6107396,1,area
758,55.34349417,55.34349417,214.8890179,2,area
759,55.34349417,55.34349417,215.2418769,2,area
760,55.34349417,55.34349417,215.5428459,1,area
761,55.34349417,55.34349417,215.8913396,1,area
762,54.0172837,55.34349417,216.1838879,2,area
763,55.34349417,55.34349417,216.4430255,1,area
764,55.34349417,55.34349417,216.7800966,2,area
765,50.99163651,55.34349417,217.0893114,2,area
766,55.34349417,55.34349417,217.342824,1,area
767,55.34349417,55.34349417,217.630897,1,area
768,54.0172837,55.34349417,217.8649653,1,area
769,55.34349417,55.34349417,218.1335279,2,area
770,55.34349417,55.34349417,218.4880794,1,area
771,55.34349417,55.34349417,218.7810021,2,area
772,54.0172837,55.34349417,219.0946272,1,area
773,54.0172837,55.34349417,219.3782379,2,area
774,55.34349417,55.34349417,219.64208,1,area
775,54.0172837,55.34349417,219.9651563,2,area
776,55.34349417,55.34349417,220.2647063,2,area
777,55.34349417,55.34349417,220.522372,1,area
778,55.34349417,55.34349417,220.7812577,2,area
779,55.34349417,55.34349417,221.06532,1,area
780,52.0355676,55.34349417,221.3539867,2,area
781,55.34349417,55.34349417,221.6550278,2,area
782,55.34349417,55.34349417,221.8859246,2,area
783,55.34349417,55.34349417,222.2090472,2,area
784,55.34349417,55.34349417,222.4607946,2,area
785,55.34349417,55.34349417,222.8456602,1,area
786,55.34349417,55.34349417,223.1223197,1,area
787,55.34349417,55.34349417,223.4079491,1,area
788,55.34349417,55.34349417,223.7732265,2,area
789,55.34349417,55.34349417,224.0287305,2,area
790,55.34349417,55.34349417,224.2459151,1,area
791,50.99163651,55.34349417,224.4720707,2,area
792,55.34349417,55.34349417,224.7967156,1,area
793,55.34349417,55.34349417,225.1569535,1,area
794,55.34349417,55.34349417,225.4893676,2,area
795,54.0172837,55.34349417,225.7302795,1,area
796,55.34349417,55.34349417,225.9590196,1,area
797,55.34349417,55.34349417,226.2436611,2,area
798,55.34349417,55.34349417,226.5396402,1,area
799,55.34349417,55.34349417,226.7900777,2,area
800,55.34349417,55.34349417,227.0727516,2,area
801,55.34349417,55.34349417,227.4033489,2,area
802,55.34349417,55.34349417,227.6674592,1,area
803,55.34349417,55.34349417,227.9180104,1,area
804,55.34349417,55.34349417,228.1800674,2,area
805,55.34349417,55.34349417,228.439328,2,area
806,55.34349417,55.34349417,228.7389135,1,area
807,54.0172837,55.34349417,228.9849386,2,area
808,55.34349417,55.34349417,229.2836317,1,area
809,55.34349417,55.34349417,229.5939595,2,area
810,55.34349417,55.34349417,229.9118888,2,area
811,55.34349417,55.34349417,230.213134,1,area
812,55.34349417,55.34349417,230.4866102,2,area
813,55.34349417,55.34349417,230.753433,2,area
814,55.34349417,55.34349417,231.0726804,1,area
815,55.34349417,55.34349417,231.3462547,1,area
816,55.34349417,55.34349417,231.6337791,2,area
817,55.34349417,55.34349417,231.9257381,1,area
818,53.55835756,55.34349417,232.195561,2,area
819,55.34349417,55.34349417,232.5400309,2,area
820,55.34349417,55.34349417,232.7922952,1,area
821,55.34349417,55.34349417,233.1275061,2,area
822,55.34349417,55.34349417,233.3930056,1,area
823,55.34349417,55.34349417,233.6332341,1,area
824,55.34349417,55.34349417,233.8816967,1,area
825,55.34349417,55.34349417,234.1579404,1,area
826,55.34349417,55.34349417,234.4574521,1,area
827,53.55835756,55.34349417,234.6883006,2,area
828,55.34349417,55.34349417,234.9091663,1,area
829,54.0172837,55.34349417,235.2960323,2,area
830,54.0172837,55.34349417,235.5191783,1,area
831,50.99163651,55.34349417,235.7558994,2,area
832,53.55835756,55.34349417,235.9834115,2,area
833,55.34349417,55.34349417,236.3091524,1,area
834,55.34349417,55.34349417,236.6164696,2,area
835,55.34349417,55.34349417,236.9391183,2,area
836,55.34349417,55.34349417,237.285623,1,area
837,55.34349417,55.34349417,237.6491742,2,area
838,55.34349417,55.34349417,238.0544139,2,area
839,54.0172837,55.34349417,238.5390025,2,area
840,55.34349417,55.34349417,238.9875801,2,area
841,55.34349417,55.34349417,239.6357504,1,area
842,55.34349417,55.34349417,240.0684994,1,area
843,53.55835756,55.34349417,240.4391678,1,area
844,55.34349417,55.34349417,241.2245592,2,area
845,55.34349417,55.34349417,241.9762137,2,area
846,55.34349417,55.34349417,242.5132779,1,area
847,55.34349417,55.34349417,243.1752867,2,area
848,55.34349417,55.34349417,243.5566253,2,area
849,55.34349417,55.34349417,243.9736085,1,area
850,55.34349417,55.34349417,244.3515188,2,area
851,55.34349417,55.34349417,244.7321023,1,area
852,53.55835756,55.34349417,245.1496011,1,area
853,55.34349417,55.34349417,245.5440508,1,area
854,55.34349417,55.34349417,245.8915558,2,area
855,55.34349417,55.34349417,246.2494815,1,area
856,55.34349417,55.34349417,246.6636113,1,area
857,53.55835756,55.34349417,247.0053774,2,area
858,54.0172837,55.34349417,247.3365265,2,area
859,55.34349417,55.34349417,247.8365001,2,area
860,53.55835756,55.34349417,248.0959319,1,area
861,55.34349417,55.34349417,248.395062,1,area
862,54.0172837,55.34349417,248.7818893,1,area
863,55.34349417,55.34349417,249.1477973,1,area
864,53.55835756,55.34349417,249.5409513,2,area
865,55.34349417,55.34349417,249.7854116,1,area
866,55.34349417,55.34349417,250.0723649,1,area
867,55.34349417,55.34349417,250.3722445,1,area
868,55.34349417,55.34349417,250.6217316,1,area
869,55.34349417,55.34349417,251.0746393,2,area
870,55.34349417,55.34349417,251.3486016,1,area
871,53.55835756,55.34349417,251.6235067,2,area
872,55.34349417,55.34349417,251.9918636,2,area
873,53.55835756,55.34349417,252.2972522,1,area
874,55.34349417,55.34349417,252.6179928,1,area
875,55.34349417,55.34349417,252.9438087,1,area
876,55.34349417,55.34349417,253.2382195,1,area
877,55.34349417,55.34349417,253.6378893,1,area
878,53.55835756,55.34349417,253.9543592,2,area
879,55.34349417,55.34349417,254.2447185,1,area
880,54.0172837,55.34349417,254.5283217,1,area
881,55.34349417,55.34349417,254.8775521,1,area
882,55.34349417,55.34349417,255.2444538,2,area
883,55.34349417,55.34349417,255.7207428,1,area
884,55.34349417,55.34349417,256.054024,2,area
885,55.34349417,55.34349417,256.3015654,1,area
886,55.34349417,55.34349417,256.7044685,1,area
887,55.34349417,55.34349417,256.9697752,1,area
888,50.99163651,55.34349417,257.2168338,2,area
889,55.34349417,55.34349417,257.5006269,1,area
890,55.34349417,55.34349417,257.7858497,1,area
891,55.34349417,55.34349417,258.1228178,2,area
892,55.34349417,55.34349417,258.3959029,2,area
893,55.34349417,55.34349417,258.7787283,2,area
894,55.34349417,55.34349417,259.028146,1,area
895,55.34349417,55.34349417,259.4139917,1,area
896,55.34349417,55.34349417,259.7672259,1,area
897,55.34349417,55.34349417,260.0074095,1,area
898,55.34349417,55.34349417,260.4055905,2,area
899,55.34349417,55.34349417,260.7598803,2,area
900,55.34349417,55.34349417,261.0417054,1,area
901,55.34349417,55.34349417,261.3617718,1,area
902,55.34349417,55.34349417,261.7721106,1,area
903,53.55835756,55.34349417,262.1152471,2,area
904,55.34349417,55.34349417,262.4669946,1,area
905,55.34349417,55.34349417,262.8560036,2,area
906,54.0172837,55.34349417,263.1775321,2,area
907,55.34349417,55.34349417,263.5807111,1,area
908,55.34349417,55.34349417,263.8904574,2,area
909,53.55835756,55.34349417,264.2000088,2,area
910,55.34349417,55.34349417,264.4379886,2,area
911,55.34349417,55.34349417,264.6720922,2,area
912,55.34349417,55.34349417,264.9330552,2,area
913,55.34349417,55.34349417,265.3546275,1,area
914,54.0172837,55.34349417,265.6408368,2,area
915,53.55835756,55.34349417,265.9012787,2,area
916,55.34349417,55.34349417,266.1944304,1,area
917,55.34349417,55.34349417,266.5379855,2,area
918,54.0172837,55.34349417,266.8251887,1,area
919,50.99163651,55.34349417,267.0984196,2,area
920,55.34349417,55.34349417,267.4026148,1,area
921,55.34349417,55.34349417,267.6443826,2,area
922,53.55835756,55.34349417,267.8752332,2,area
923,55.34349417,55.34349417,268.1860611,1,area
924,55.34349417,55.34349417,268.4374051,1,area
925,55.34349417,55.34349417,268.7258259,1,area
926,55.34349417,55.34349417,269.0514206,2,area
927,55.34349417,55.34349417,269.412573,2,area
928,55.34349417,55.34349417,269.7810323,1,area
929,55.34349417,55.34349417,270.219937,1,area
930,55.34349417,55.34349417,270.4553028,1,area
931,55.34349417,55.34349417,270.7415566,2,area
932,55.34349417,55.34349417,271.024015,2,area
933,54.0172837,55.34349417,271.3224432,2,area
934,55.34349417,55.34349417,271.6466366,2,area
935,55.34349417,55.34349417,271.8968959,1,area
936,55.34349417,55.34349417,272.1897656,2,area
937,55.34349417,55.34349417,272.4520179,2,area
938,55.34349417,55.34349417,272.7250227,2,area
939,53.55835756,55.34349417,272.992673,1,area
940,55.34349417,55.34349417,273.3659637,1,area
941,52.0355676,55.34349417,273.692957,2,area
942,55.34349417,55.34349417,274.0384339,1,area
943,55.34349417,55.34349417,274.4155125,2,area
944,55.34349417,55.34349417,274.7833422,1,area
945,55.34349417,55.34349417,275.1076323,2,area
946,55.34349417,55.34349417,275.453403,1,area
947,55.34349417,55.34349417,275.8618499,1,area
948,53.55835756,55.34349417,276.2109821,1,area
949,55.34349417,55.34349417,276.6134603,1,area
950,55.34349417,55.34349417,277.0622993,1,area
951,55.34349417,55.34349417,277.4850956,2,area
952,54.0172837,55.34349417,277.9796448,1,area
953,55.34349417,55.34349417,278.3245146,1,area
954,55.34349417,55.34349417,278.6028415,1,area
955,55.34349417,55.34349417,279.0386044,2,area
956,55.34349417,55.34349417,279.5870346,2,area
957,55.34349417,55.34349417,279.825277,1,area
958,55.34349417,55.34349417,280.1007764,1,area
959,55.34349417,55.34349417,280.4092928,2,area
960,55.34349417,55.34349417,280.7535681,2,area
961,55.34349417,55.34349417,281.1926273,2,area
962,55.34349417,55.34349417,281.5913058,1,area
963,55.34349417,55.34349417,281.9649568,2,area
964,55.34349417,55.34349417,282.2459946,1,area
965,55.34349417,55.34349417,282.5540291,2,area
966,55.34349417,55.34349417,282.8919264,2,area
967,55.34349417,55.34349417,283.1883704,1,area
968,55.34349417,55.34349417,283.520107,1,area
969,55.34349417,55.34349417,283.787125,1,area
970,55.34349417,55.34349417,284.1619757,2,area
971,50.99163651,55.34349417,284.4576971,2,area
972,50.99163651,55.34349417,284.7600707,2,area
973,52.0355676,55.34349417,285.1142068,2,area
974,55.34349417,55.34349417,285.596684,1,area
975,55.34349417,55.34349417,286.0270455,1,area
976,55.34349417,55.34349417,286.3194265,1,area
977,55.34349417,55.34349417,286.6059549,1,area
978,55.34349417,55.34349417,286.959506,2,area
979,55.34349417,55.34349417,287.2966762,2,area
980,55.34349417,55.34349417,287.5744694,1,area
981,55.34349417,55.34349417,287.8661667,2,area
982,55.34349417,55.34349417,288.225281,1,area
983,55.34349417,55.34349417,288.5447778,2,area
984,55.34349417,55.34349417,288.8061872,1,area
985,55.34349417,55.34349417,289.0879281,1,area
986,54.0172837,55.34349417,289.4172738,2,area
987,55.34349417,55.34349417,289.915755,2,area
988,50.99163651,55.34349417,290.2223924,2,area
989,54.0172837,55.34349417,290.5723447,1,area
990,53.55835756,55.34349417,290.8459726,2,area
991,55.34349417,55.34349417,291.2401036,1,area
992,54.0172837,55.34349417,291.5911618,1,area
993,55.34349417,55.34349417,291.8365767,1,area
994,55.34349417,55.34349417,292.1472682,1,area
995,55.34349417,55.34349417,292.4570407,2,area
996,55.34349417,55.34349417,292.8412816,1,area
997,55.34349417,55.34349417,293.0943233,1,area
998,55.34349417,55.34349417,293.4066969,2,area
999,55.34349417,55.34349417,293.6941442,2,area
1000,53.55835756,55.34349417,293.9992775,1,area
1001,55.34349417,55.34349417,294.3298733,2,area
1002,55.34349417,55.34349417,294.6290569,1,area
1003,55.34349417,55.34349417,294.9976983,1,area
1004,54.0172837,55.34349417,295.4211,2,area
1005,55.34349417,55.34349417,295.7282464,1,area
1006,55.34349417,55.34349417,295.9965659,1,area
1007,55.34349417,55.34349417,296.326862,2,area
1008,55.34349417,55.34349417,296.5884256,2,area
1009,55.34349417,55.34349417,296.8910846,2,area
1010,55.34349417,55.34349417,297.1878859,2,area
1011,55.34349417,55.34349417,297.6733983,1,area
1012,55.34349417,55.34349417,297.9790035,2,area
1013,55.34349417,55.34349417,298.4010001,2,area
1014,55.34349417,55.34349417,298.7049151,1,area
1015,54.0172837,55.34349417,299.0275595,2,area
1016,53.55835756,55.34349417,299.339462,1,area
1017,55.34349417,55.34349417,299.6218296,1,area
1018,55.34349417,55.34349417,299.9520327,1,area
1019,55.34349417,55.34349417,300.2497419,2,area
